epoch,step,train_acc,train_f1,train_loss,train_perplexity,train_precision,train_recall,val_acc,val_f1,val_loss,val_perplexity,val_precision,val_recall
0,8,,,,,,,0.9622464776039124,0.009154549799859524,0.5744738578796387,1.776195764541626,0.015726156532764435,0.007743227295577526
0,8,0.7371718883514404,0.06512416899204254,0.6638001799583435,1.9426953792572021,0.045967310667037964,0.23603759706020355,,,,,,
1,17,,,,,,,0.9677706360816956,0.0,0.1983775794506073,1.219422698020935,0.0,0.0
1,17,0.9640086889266968,0.0007067134720273316,0.3968600928783417,1.4970256090164185,0.0013725413009524345,0.0006208412814885378,,,,,,
2,26,,,,,,,0.9678055047988892,0.0,0.14183470606803894,1.15238618850708,0.0,0.0
2,26,0.9649592041969299,0.0,0.17220336198806763,1.1881588697433472,0.0,0.0,,,,,,
3,35,,,,,,,0.9678055047988892,0.0,0.1323564201593399,1.1415151357650757,0.0,0.0
3,35,0.964962363243103,0.0,0.14544588327407837,1.1565788984298706,0.0,0.0,,,,,,
4,44,,,,,,,0.9678055047988892,0.0,0.12912629544734955,1.137833833694458,0.0,0.0
4,44,0.9649624824523926,0.0,0.13941556215286255,1.1496151685714722,0.0,0.0,,,,,,
5,53,,,,,,,0.9678055047988892,0.0,0.12809336185455322,1.1366591453552246,0.0,0.0
5,53,0.9649624824523926,0.0,0.1369778960943222,1.1468315124511719,0.0,0.0,,,,,,
6,62,,,,,,,0.9678055047988892,0.0,0.1271340698003769,1.1355692148208618,0.0,0.0
6,62,0.964962363243103,0.0,0.1356157511472702,1.1452668905258179,0.0,0.0,,,,,,
7,71,,,,,,,0.9678055047988892,0.0,0.12653563916683197,1.134889841079712,0.0,0.0
7,71,0.964962363243103,0.0,0.13491511344909668,1.1444729566574097,0.0,0.0,,,,,,
8,80,,,,,,,0.9678055047988892,0.0,0.12617716193199158,1.1344830989837646,0.0,0.0
8,80,0.9649624824523926,0.0,0.13444150984287262,1.1439241170883179,0.0,0.0,,,,,,
9,89,,,,,,,0.9678055047988892,0.0,0.126041978597641,1.1343297958374023,0.0,0.0
9,89,0.9649624228477478,0.0,0.1341238021850586,1.1435546875,0.0,0.0,,,,,,
